Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Oocyte meiosis	18/129	5.718904e-01	9.999939e-01	0	0	9.788875e-01	5.470100e-01	CAMK2B;CAMK2D;ANAPC7;FBXW11;YWHAB;PPP2R5A;ADCY3;INS;PPP1CC;AR;ADCY9;PPP2R5E;CDC27;ANAPC5;PGR;ANAPC1;MAD1L1;YWHAG
KEGG_2021_Human	Purine metabolism	18/129	5.718904e-01	9.999939e-01	0	0	9.788875e-01	5.470100e-01	GUCY1A2;RRM1;ENTPD5;PDE1A;NME3;ADCY3;AMPD2;PAPSS2;NT5C;ADCY9;RRM2B;IMPDH1;PDE3A;PDE6D;ENPP4;NUDT16;PDE8B;ITPA
KEGG_2021_Human	Melanogenesis	14/101	5.835281e-01	9.999939e-01	0	0	9.713782e-01	5.232452e-01	CAMK2B;CREBBP;CAMK2D;WNT5B;WNT7B;ADCY3;MITF;FZD10;POMC;ADCY9;CREB1;CREB3L4;GNAQ;GNAS
KEGG_2021_Human	Pantothenate and CoA biosynthesis	3/21	5.904082e-01	9.999939e-01	0	0	1.006223e+00	5.302201e-01	GADL1;PPCDC;BCAT2
KEGG_2021_Human	Endometrial cancer	8/58	5.934871e-01	9.999939e-01	0	0	9.658716e-01	5.039336e-01	CCND1;PDPK1;AKT3;ARAF;AXIN1;AKT1;PIK3CB;GADD45G
KEGG_2021_Human	Starch and sucrose metabolism	5/36	5.944820e-01	9.999939e-01	0	0	9.737114e-01	5.063931e-01	GYS1;MGAM2;G6PC3;HK2;HK1
KEGG_2021_Human	Rap1 signaling pathway	29/210	5.965932e-01	9.999939e-01	0	0	9.669647e-01	4.994565e-01	SRC;ITGB3;ADCY3;PIK3CB;FGF4;INS;FGF7;PARD6B;AKT3;KRIT1;AKT1;RAC1;VAV3;FARP2;ANGPT4;ANGPT2;ARAP3;PGF;TIAM1;FGF16;ADCY9;LPAR5;PRKD3;GNAQ;FGF18;GNAS;PFN4;TLN1;FGFR3
KEGG_2021_Human	Amoebiasis	14/102	5.990713e-01	9.999939e-01	0	0	9.602835e-01	4.920250e-01	RAB5B;RAB5C;LAMC3;ARG1;LAMA4;HSPB1;LAMB1;PIK3CB;COL1A2;MUC2;GNAQ;GNAS;CTSG;RAB7B
KEGG_2021_Human	Chagas disease	14/102	5.990713e-01	9.999939e-01	0	0	9.602835e-01	4.920250e-01	MAP2K4;JUN;IFNGR1;IFNGR2;PIK3CB;FOS;TGFBR1;C3;GNAQ;TRAF6;AKT3;GNAS;AKT1;TLR6
KEGG_2021_Human	p53 signaling pathway	10/73	6.008913e-01	9.999939e-01	0	0	9.581540e-01	4.880273e-01	TP53AIP1;CDK6;CCND1;RRM2B;ZMAT3;CCNG2;SESN2;TSC2;GADD45G;BCL2L1
KEGG_2021_Human	Phenylalanine, tyrosine and tryptophan biosynthesis	1/6	6.013729e-01	9.999939e-01	0	0	1.207533e+00	6.140786e-01	GOT1
KEGG_2021_Human	Vitamin B6 metabolism	1/6	6.013729e-01	9.999939e-01	0	0	1.207533e+00	6.140786e-01	PNPO
KEGG_2021_Human	VEGF signaling pathway	8/59	6.136578e-01	9.999939e-01	0	0	9.468776e-01	4.623771e-01	SPHK2;SRC;AKT3;PXN;HSPB1;AKT1;PIK3CB;RAC1
KEGG_2021_Human	African trypanosomiasis	5/37	6.198027e-01	9.999939e-01	0	0	9.432279e-01	4.511970e-01	LAMA4;GNAQ;NPPA;SELE;THOP1
KEGG_2021_Human	Terpenoid backbone biosynthesis	3/22	6.231821e-01	9.999939e-01	0	0	9.532081e-01	4.507879e-01	HMGCS1;HMGCR;HMGCS2
KEGG_2021_Human	PD-L1 expression and PD-1 checkpoint pathway in cancer	12/89	6.241164e-01	9.999939e-01	0	0	9.406269e-01	4.434288e-01	JUN;CSNK2A1;IFNGR1;IFNGR2;TRAF6;AKT3;RPS6KB2;NFATC3;AKT1;PIK3CB;FOS;NFKBIE
KEGG_2021_Human	Toll-like receptor signaling pathway	14/104	6.293565e-01	9.999939e-01	0	0	9.388339e-01	4.347339e-01	IFNAR2;MAP2K4;JUN;IFNA2;PIK3CB;FOS;TBK1;TRAF6;AKT3;AKT1;RAC1;TLR6;MAP2K7;IFNAR1
KEGG_2021_Human	Glycosphingolipid biosynthesis	6/45	6.317235e-01	9.999939e-01	0	0	9.286644e-01	4.265388e-01	HEXB;B3GALT1;NAGA;ST6GALNAC3;ST3GAL2;GBGT1
KEGG_2021_Human	Ascorbate and aldarate metabolism	4/30	6.340215e-01	9.999939e-01	0	0	9.287147e-01	4.231897e-01	MIOX;UGT1A1;UGT2B4;GUSB
KEGG_2021_Human	Fc gamma R-mediated phagocytosis	13/97	6.344344e-01	9.999939e-01	0	0	9.340420e-01	4.250090e-01	LYN;VAV3;SPHK2;PIK3CB;PLD2;PAK1;MARCKS;AKT3;RPS6KB2;AKT1;AMPH;PIP5K1C;RAC1
KEGG_2021_Human	Neurotrophin signaling pathway	16/119	6.344840e-01	9.999939e-01	0	0	9.374807e-01	4.265004e-01	CAMK2B;JUN;CAMK2D;IRS1;PDPK1;FRS2;PSEN1;PIK3CB;RPS6KA5;TRAF6;AKT3;ABL1;AKT1;RAC1;MAP2K7;NFKBIE
KEGG_2021_Human	Gastric cancer	20/149	6.443165e-01	9.999939e-01	0	0	9.355617e-01	4.112404e-01	WNT5B;CSNK1A1;WNT7B;ARAF;AXIN1;FZD10;PIK3CB;TGFBR1;FGF4;GADD45G;FGF16;FGF7;MUC2;RXRA;CCND1;AKT3;FGF18;RPS6KB2;AKT1;RXRG
KEGG_2021_Human	Protein processing in endoplasmic reticulum	23/171	6.456055e-01	9.999939e-01	0	0	9.377247e-01	4.103171e-01	PRKN;XBP1;HSP90AA1;SEC23A;UBXN1;SAR1B;WFS1;UBE2D2;DERL3;UBE2D3;HSPA6;DNAJB12;DERL2;UBE2G1;SEL1L2;DNAJB1;DNAJC1;HSPH1;DNAJC5;DNAJC5G;MAP2K7;SEC23B;SEC24C
KEGG_2021_Human	Lipid and atherosclerosis	29/215	6.492508e-01	9.999939e-01	0	0	9.406939e-01	4.063198e-01	CAMK2B;CAMK2D;SRC;IFNA2;PIK3CB;CASP7;TBK1;RXRA;AKT3;AKT1;RAC1;MAP2K7;LDLR;RXRG;LYN;VAV3;MAP2K4;JUN;XBP1;HSP90AA1;PDPK1;HSPA6;NFATC3;FOS;SELE;CYP2A7;TRAF6;TLR6;BCL2L1
KEGG_2021_Human	Gastric acid secretion	10/76	6.534272e-01	9.999939e-01	0	0	9.144410e-01	3.891168e-01	CAMK2B;CAMK2D;ADCY9;GNAQ;GNAS;ADCY3;SLC4A2;EZR;KCNK2;KCNJ2
KEGG_2021_Human	Mannose type O-glycan biosynthesis	3/23	6.541101e-01	9.999939e-01	0	0	9.054949e-01	3.843640e-01	B3GALNT2;MGAT5B;B3GAT1
KEGG_2021_Human	Adrenergic signaling in cardiomyocytes	20/150	6.564799e-01	9.999939e-01	0	0	9.283105e-01	3.906917e-01	CAMK2B;CAMK2D;ATP2A2;PPP2R5A;ADCY3;SLC8A3;PPP1CC;CACNG8;RPS6KA5;ADCY9;CREB1;CREB3L4;PPP2R5E;PPP2R3C;GNAQ;AKT3;GNAS;AKT1;SCN7A;SCN4B
KEGG_2021_Human	Galactose metabolism	4/31	6.604449e-01	9.999939e-01	0	0	8.942657e-01	3.709786e-01	MGAM2;G6PC3;HK2;HK1
KEGG_2021_Human	Wnt signaling pathway	22/166	6.719161e-01	9.999939e-01	0	0	9.217593e-01	3.665115e-01	INVS;CAMK2B;CREBBP;JUN;CAMK2D;CSNK2A1;WNT5B;FBXW11;CTBP1;CSNK1A1;CHD8;WNT7B;NFATC3;AXIN1;FZD10;PSEN1;NLK;NFATC4;DKK4;CCND1;RAC1;CER1
KEGG_2021_Human	Other types of O-glycan biosynthesis	6/47	6.747033e-01	9.999939e-01	0	0	8.832605e-01	3.475474e-01	GALNT7;GALNT6;POGLUT1;GALNT4;GALNT2;GALNT8
KEGG_2021_Human	Yersinia infection	18/137	6.773674e-01	9.999939e-01	0	0	9.126515e-01	3.555155e-01	VAV3;MAP2K4;JUN;SRC;WIPF2;PXN;NFATC3;PIK3CB;FOS;TBK1;GNAQ;TRAF6;AKT3;AKT1;PKN2;PIP5K1C;RAC1;MAP2K7
KEGG_2021_Human	Central carbon metabolism in cancer	9/70	6.787181e-01	9.999939e-01	0	0	8.904018e-01	3.450747e-01	RET;AKT3;AKT1;SIRT6;PIK3CB;SLC16A3;FGFR3;HK2;HK1
KEGG_2021_Human	cGMP-PKG signaling pathway	22/167	6.830647e-01	9.999939e-01	0	0	9.153485e-01	3.488995e-01	GUCY1A2;PPP1R12A;IRS1;NFATC3;ATP2A2;ADCY3;ADRA2B;NFATC4;INS;SLC8A3;PPP1CC;EDNRA;KCNU1;ADCY9;CREB1;CREB3L4;GNAQ;AKT3;NPPA;PDE3A;AKT1;KCNMB4
KEGG_2021_Human	GnRH signaling pathway	12/93	6.856617e-01	9.999939e-01	0	0	8.939668e-01	3.373571e-01	CAMK2B;MAP2K4;MMP14;CAMK2D;JUN;ADCY9;SRC;GNAQ;GNAS;ADCY3;MAP2K7;PLD2
KEGG_2021_Human	Basal cell carcinoma	8/63	6.887056e-01	9.999939e-01	0	0	8.778084e-01	3.273711e-01	WNT5B;WNT7B;AXIN1;FZD10;GLI1;GLI3;GLI2;GADD45G
KEGG_2021_Human	Valine, leucine and isoleucine degradation	6/48	6.949391e-01	9.999939e-01	0	0	8.621801e-01	3.137742e-01	MCCC2;HADHA;HMGCS1;IVD;HMGCS2;BCAT2
KEGG_2021_Human	Adherens junction	9/71	6.953907e-01	9.999939e-01	0	0	8.759892e-01	3.182306e-01	FARP2;CREBBP;CSNK2A1;SRC;PTPRM;RAC1;NLK;NECTIN3;TGFBR1
KEGG_2021_Human	Sulfur relay system	1/8	7.066448e-01	9.999939e-01	0	0	8.624227e-01	2.994566e-01	URM1
KEGG_2021_Human	Hepatitis B	21/162	7.091906e-01	9.999939e-01	0	0	8.984214e-01	3.087254e-01	MAP2K4;CREBBP;JUN;YWHAB;SRC;STAT2;IFNA2;ARAF;NFATC3;PIK3CB;FOS;TGFBR1;NFATC4;TBK1;CREB1;CREB3L4;TRAF6;AKT3;AKT1;MAP2K7;IFNAR1
KEGG_2021_Human	JAK-STAT signaling pathway	21/162	7.091906e-01	9.999939e-01	0	0	8.984214e-01	3.087254e-01	IFNAR2;PIAS4;CREBBP;IFNGR1;IFNGR2;STAT2;FHL1;IFNA2;IL20RA;IL20RB;PIK3CB;PRL;CCND1;AKT3;AKT1;STAM2;SOCS4;PTPN2;IL13RA1;IFNAR1;BCL2L1
KEGG_2021_Human	Nitrogen metabolism	2/17	7.182761e-01	9.999939e-01	0	0	8.048357e-01	2.663211e-01	GLUD1;CPS1
KEGG_2021_Human	Vascular smooth muscle contraction	17/133	7.185169e-01	9.999939e-01	0	0	8.840830e-01	2.922478e-01	PLA2G2F;GUCY1A2;CALCA;PPP1R12A;PLA2G2C;ARAF;ADCY3;PPP1CC;EDNRA;KCNU1;ADCY9;GNAQ;NPPA;GNAS;KCNMB4;AVP;RAMP1
KEGG_2021_Human	Phospholipase D signaling pathway	19/148	7.189416e-01	9.999939e-01	0	0	8.884688e-01	2.931726e-01	DGKE;SPHK2;TSC2;ADCY3;TSC1;PIK3CB;AGPAT3;PLD2;INS;GRM3;CYTH3;ADCY9;LPAR5;AKT3;GNAS;AKT1;PIP5K1C;AVP;MS4A2
KEGG_2021_Human	Retrograde endocannabinoid signaling	19/148	7.189416e-01	9.999939e-01	0	0	8.884688e-01	2.931726e-01	KCNJ5;KCNJ6;NDUFB11;NDUFA3;NDUFA2;CACNA1B;ADCY3;NDUFB1;ABHD6;GNG12;GABRG2;GABRR3;ADCY9;NDUFS7;GNG5;GNAQ;GNG7;GNB4;GRIA3
KEGG_2021_Human	Cellular senescence	20/156	7.246889e-01	9.999939e-01	0	0	8.870430e-01	2.856392e-01	FBXW11;NFATC3;TSC2;TSC1;PIK3CB;LIN9;HLA-F;SIRT1;ZFP36L2;TGFBR1;GADD45G;NFATC4;HIPK2;PPP1CC;CDK6;CCND1;AKT3;AKT1;RAD1;RAD9A
KEGG_2021_Human	Inositol phosphate metabolism	9/73	7.270651e-01	9.999939e-01	0	0	8.485153e-01	2.704552e-01	MIOX;MINPP1;MTMR1;INPP5F;PI4KA;OCRL;PIK3CB;PIP5K1C;PIK3C2B
KEGG_2021_Human	B cell receptor signaling pathway	10/81	7.316509e-01	9.999939e-01	0	0	8.497951e-01	2.655200e-01	VAV3;LYN;JUN;AKT3;NFATC3;AKT1;PIK3CB;RAC1;FOS;NFKBIE
KEGG_2021_Human	GABAergic synapse	11/89	7.362514e-01	9.999939e-01	0	0	8.508364e-01	2.605122e-01	GABRR3;KCNJ6;ADCY9;GNG5;SRC;GNG7;CACNA1B;GNB4;ADCY3;GNG12;GABRG2
KEGG_2021_Human	Epstein-Barr virus infection	26/202	7.372864e-01	9.999939e-01	0	0	8.908752e-01	2.715200e-01	PSMD14;IFNA2;PIK3CB;TBK1;BCL2L11;CCND1;AKT3;AKT1;HES1;RAC1;MAP2K7;LYN;IFNAR2;MAP2K4;JUN;USP7;STAT2;ADRM1;HLA-F;GADD45G;TAPBP;CDK6;TRAF6;VIM;NFKBIE;IFNAR1
KEGG_2021_Human	Huntington disease	40/306	7.408944e-01	9.999939e-01	0	0	9.065490e-01	2.718715e-01	BECN1;PSMD14;NDUFB11;DNAH5;UCP1;ATP5MC2;CACNA1B;SLC1A2;HTT;NDUFB1;DNALI1;PSMA8;PSMD9;TUBA1C;TUBA3E;CREB3L4;PSMB3;POLR2G;MAP2K7;GRIA3;POLR2L;COX8A;CREBBP;DNAI2;POLR2J2;NDUFA3;ADRM1;NDUFA2;ATP5F1D;PSMA6;REST;CREB1;NDUFS7;SP1;GNAQ;ULK2;TAF4;RCOR1;DNAL1;ATG2B
KEGG_2021_Human	Human cytomegalovirus infection	29/225	7.434886e-01	9.999939e-01	0	0	8.921734e-01	2.644418e-01	SRC;ITGB3;IFNA2;PXN;ADCY3;PIK3CB;TBK1;CCND1;GNG5;CREB3L4;GNG7;AKT3;AKT1;RAC1;NFATC3;TSC2;TSC1;HLA-F;GNG12;NFATC4;TAPBP;ADCY9;CDK6;CREB1;SP1;GNAQ;RPS6KB2;GNAS;GNB4
KEGG_2021_Human	Lysosome	16/128	7.474512e-01	9.999939e-01	0	0	8.616924e-01	2.508268e-01	SCARB2;CD164;HEXB;FUCA2;M6PR;NAGA;PLA2G15;MFSD8;GNPTG;LAMP3;SMPD1;ATP6V1H;CTSG;GUSB;ARSB;CTSB
KEGG_2021_Human	Other glycan degradation	2/18	7.478396e-01	9.999939e-01	0	0	7.544894e-01	2.192296e-01	HEXB;FUCA2
KEGG_2021_Human	Bile secretion	11/90	7.496451e-01	9.999939e-01	0	0	8.400172e-01	2.420555e-01	ABCC4;ADCY9;RXRA;UGT1A1;GNAS;UGT2B4;ADCY3;SLC4A2;HMGCR;LDLR;NR0B2
KEGG_2021_Human	Fatty acid degradation	5/43	7.505139e-01	9.999939e-01	0	0	7.940189e-01	2.278811e-01	GCDH;HADHA;ADH1C;CYP2U1;ECI1
KEGG_2021_Human	Notch signaling pathway	7/59	7.517570e-01	9.999939e-01	0	0	8.122507e-01	2.317693e-01	NOTCH2;HEYL;CREBBP;NOTCH1;CTBP1;HES1;PSEN1
KEGG_2021_Human	Human T-cell leukemia virus 1 infection	28/219	7.557955e-01	9.999939e-01	0	0	8.839051e-01	2.474797e-01	TRRAP;ADCY3;TNFRSF13C;PIK3CB;ETS2;CCND1;CREB3L4;AKT3;CDC27;AKT1;MAP2K4;CREBBP;JUN;RANBP3;ANAPC7;MSX2;NFATC3;FOS;HLA-F;TGFBR1;NFATC4;ADCY9;CREB1;ANAPC5;TLN1;ANAPC1;MAD1L1;BCL2L1
KEGG_2021_Human	Glioma	9/75	7.564656e-01	9.999939e-01	0	0	8.227064e-01	2.296159e-01	CAMK2B;CAMK2D;CDK6;CCND1;AKT3;ARAF;AKT1;PIK3CB;GADD45G
KEGG_2021_Human	Biosynthesis of unsaturated fatty acids	3/27	7.592934e-01	9.999939e-01	0	0	7.544030e-01	2.077377e-01	SCD;HSD17B4;HACD4
KEGG_2021_Human	Fatty acid elongation	3/27	7.592934e-01	9.999939e-01	0	0	7.544030e-01	2.077377e-01	HADHA;THEM4;HACD4
KEGG_2021_Human	Long-term depression	7/60	7.674034e-01	9.999939e-01	0	0	7.968786e-01	2.109678e-01	LYN;GUCY1A2;GRID2;GNAQ;ARAF;GNAS;GRIA3
KEGG_2021_Human	Mineral absorption	7/60	7.674034e-01	9.999939e-01	0	0	7.968786e-01	2.109678e-01	SLC8A3;SLC46A1;MT2A;SLC40A1;MT1H;SLC26A3;ATOX1
KEGG_2021_Human	Hepatocellular carcinoma	21/168	7.693945e-01	9.999939e-01	0	0	8.614473e-01	2.258297e-01	GSTM4;SMARCE1;SMARCD1;SMARCC2;WNT5B;CSNK1A1;WNT7B;ARAF;AXIN1;FZD10;PIK3CB;TGFBR1;GADD45G;CDK6;GSTA5;CCND1;GSTA3;AKT3;RPS6KB2;AKT1;BCL2L1
KEGG_2021_Human	Metabolism of xenobiotics by cytochrome P450	9/76	7.703065e-01	9.999939e-01	0	0	8.103798e-01	2.114822e-01	GSTM4;CYP2A7;HPGDS;AKR7A3;GSTA5;UGT1A1;ADH1C;GSTA3;UGT2B4
KEGG_2021_Human	Tyrosine metabolism	4/36	7.726010e-01	9.999939e-01	0	0	7.543164e-01	1.946080e-01	PNMT;ADH1C;GOT1;HGD
KEGG_2021_Human	Butanoate metabolism	3/28	7.811288e-01	9.999939e-01	0	0	7.241846e-01	1.788846e-01	HADHA;HMGCS1;HMGCS2
KEGG_2021_Human	Transcriptional misregulation in cancer	24/192	7.812580e-01	9.999939e-01	0	0	8.612998e-01	2.126117e-01	CCNT2;TAF15;MAX;DEFA4;JMJD1C;SIX1;PLAT;MITF;BMI1;MPO;ETV5;SUPT3H;GADD45G;CDK9;NCOR1;RXRA;SP1;TSPAN7;ERG;RXRG;ELANE;GRIA3;BCL2L1;KDM6A
KEGG_2021_Human	Arachidonic acid metabolism	7/61	7.823166e-01	9.999939e-01	0	0	7.820759e-01	1.919963e-01	PLA2G2F;HPGDS;PTGIS;CYP2U1;PLA2G2C;PTGES3;CYP4F3
KEGG_2021_Human	ABC transporters	5/45	7.857688e-01	9.999939e-01	0	0	7.542298e-01	1.818393e-01	ABCC4;ABCB6;ABCC8;ABCA3;ABCC10
KEGG_2021_Human	Cell cycle	15/124	7.865198e-01	9.999939e-01	0	0	8.299231e-01	1.992956e-01	CREBBP;ANAPC7;CCNH;YWHAB;GADD45G;ORC5;FZR1;CDK6;CCND1;CDC27;ABL1;ANAPC5;ANAPC1;MAD1L1;YWHAG
KEGG_2021_Human	Salivary secretion	11/93	7.870148e-01	9.999939e-01	0	0	8.091427e-01	1.937963e-01	SLC12A2;GUCY1A2;CST1;ADCY9;GNAQ;GNAS;ADCY3;PRH2;LYZL1;SLC4A2;RYR3
KEGG_2021_Human	Shigellosis	31/246	7.915716e-01	9.999939e-01	0	0	8.690659e-01	2.031311e-01	U2AF1L5;BECN1;SRC;UBE2D2;UBE2D3;PXN;FOXO4;PIK3CB;HK2;HK1;C3;CYTH3;RPS6KA5;TBK1;UBB;AKT3;AKT1;MYL10;RAC1;CAST;JUN;FBXW11;CBX3;ATG16L1;TRAF6;RPS6KB2;UBE2N;PFN4;RBCK1;TLN1;BCL2L1
KEGG_2021_Human	Hippo signaling pathway	20/163	7.929242e-01	9.999939e-01	0	0	8.432744e-01	1.956630e-01	PATJ;WNT5B;FBXW11;YWHAB;WNT7B;AXIN1;FZD10;GDF6;AREG;TGFBR1;GLI2;PPP1CC;PAK1;PARD6B;CCND1;RASSF4;DCHS1;BMPR1B;AMH;YWHAG
KEGG_2021_Human	Regulation of actin cytoskeleton	27/218	8.073626e-01	9.999939e-01	0	0	8.520343e-01	1.823203e-01	SRC;ITGB3;PXN;ARAF;PIK3CB;FGF4;INS;PPP1CC;PAK1;FGF7;MYL10;PIP5K1C;RAC1;PAK5;VAV3;PPP1R12A;ITGA2;MSN;GNG12;TIAM1;FGF16;LPAR5;FGF18;PFN4;ITGA7;EZR;FGFR3
KEGG_2021_Human	Hepatitis C	19/157	8.073659e-01	9.999939e-01	0	0	8.300862e-01	1.776205e-01	IFNAR2;YWHAB;STAT2;IFNA2;ARAF;PIK3CB;TBK1;CDK6;RXRA;CCND1;CLDN9;PSME3;TRAF6;AKT3;CLDN19;AKT1;LDLR;YWHAG;IFNAR1
KEGG_2021_Human	Primary immunodeficiency	4/38	8.084118e-01	9.999939e-01	0	0	7.098620e-01	1.509760e-01	AIRE;RFX5;TNFRSF13C;RAG1
KEGG_2021_Human	Diabetic cardiomyopathy	25/203	8.086760e-01	9.999939e-01	0	0	8.465855e-01	1.797783e-01	CAMK2B;CAMK2D;IRS1;NDUFB11;ATP5MC2;ATP2A2;NDUFB1;PIK3CB;INS;GYS1;PPP1CC;AKT3;AKT1;RAC1;COX8A;PARP1;NDUFA3;NDUFA2;ATP5F1D;TGFBR1;COL1A2;NDUFS7;TBC1D4;SP1;REN
KEGG_2021_Human	Cytosolic DNA-sensing pathway	7/63	8.099798e-01	9.999939e-01	0	0	7.540564e-01	1.589143e-01	TBK1;POLR3GL;IFNA2;POLR3E;ADAR;POLR3K;POLR2L
KEGG_2021_Human	Citrate cycle (TCA cycle)	3/30	8.198879e-01	9.999939e-01	0	0	6.704630e-01	1.331457e-01	SUCLA2;DLST;OGDHL
KEGG_2021_Human	T cell receptor signaling pathway	12/104	8.209642e-01	9.999939e-01	0	0	7.865724e-01	1.551717e-01	VAV3;JUN;PAK1;PDPK1;AKT3;NFATC3;AKT1;PIK3CB;FOS;MAP2K7;NFKBIE;PAK5
KEGG_2021_Human	Pyrimidine metabolism	6/56	8.259908e-01	9.999939e-01	0	0	7.238928e-01	1.383878e-01	NT5C;RRM1;RRM2B;ENTPD5;NME3;UCKL1
KEGG_2021_Human	Serotonergic synapse	13/113	8.314265e-01	9.999939e-01	0	0	7.838600e-01	1.447103e-01	KCNJ5;KCNJ6;TRPC1;ARAF;CACNA1B;HTR3A;GNG12;CYP4X1;GNG5;GNAQ;GNG7;GNAS;GNB4
KEGG_2021_Human	Legionellosis	6/57	8.386663e-01	9.999939e-01	0	0	7.096573e-01	1.248588e-01	C3;CASP7;SAR1B;RAB1B;EEF1A2;HSPA6
KEGG_2021_Human	Nicotine addiction	4/40	8.394796e-01	9.999939e-01	0	0	6.703469e-01	1.172927e-01	GABRR3;CACNA1B;GRIA3;GABRG2
KEGG_2021_Human	Inflammatory mediator regulation of TRP channels	11/98	8.400622e-01	9.999939e-01	0	0	7.624169e-01	1.328735e-01	CAMK2B;PPP1CC;ASIC4;HRH1;CAMK2D;ADCY9;SRC;GNAQ;GNAS;ADCY3;PIK3CB
KEGG_2021_Human	Hypertrophic cardiomyopathy	10/90	8.405157e-01	9.999939e-01	0	0	7.537959e-01	1.309643e-01	SLC8A3;PRKAA1;CACNG8;ITGB3;ITGA2;PRKAG1;ATP2A2;PRKAG2;ITGA7;PRKAB1
KEGG_2021_Human	Histidine metabolism	2/22	8.407461e-01	9.999939e-01	0	0	6.034507e-01	1.046779e-01	HDC;ASPA
KEGG_2021_Human	Cholesterol metabolism	5/50	8.569133e-01	9.999939e-01	0	0	6.702307e-01	1.034960e-01	LRP1;OSBPL5;VAPB;LDLR;PLTP
KEGG_2021_Human	Cysteine and methionine metabolism	5/50	8.569133e-01	9.999939e-01	0	0	6.702307e-01	1.034960e-01	MAT2A;GOT1;BHMT2;GSS;BCAT2
KEGG_2021_Human	Malaria	5/50	8.569133e-01	9.999939e-01	0	0	6.702307e-01	1.034960e-01	COMP;LRP1;KLRC4-KLRK1;THBS2;SELE
KEGG_2021_Human	Acute myeloid leukemia	7/67	8.570579e-01	9.999939e-01	0	0	7.036214e-01	1.085334e-01	CCND1;AKT3;RPS6KB2;ARAF;AKT1;PIK3CB;MPO
KEGG_2021_Human	Mismatch repair	2/23	8.585209e-01	9.999939e-01	0	0	5.746814e-01	8.766436e-02	POLD3;POLD1
KEGG_2021_Human	Protein export	2/23	8.585209e-01	9.999939e-01	0	0	5.746814e-01	8.766436e-02	SRP14;SRP9
KEGG_2021_Human	Parkinson disease	30/249	8.596469e-01	9.999939e-01	0	0	8.251817e-01	1.247952e-01	PRKN;CAMK2B;CAMK2D;PSMD14;NDUFB11;ATP5MC2;HTRA2;NDUFB1;UBE2L6;RYR3;SLC6A3;PSMA8;PSMD9;TUBA1C;TUBA3E;UBB;PSMB3;DRD1;COX8A;XBP1;NDUFA3;ADRM1;NDUFA2;UBE2G1;ATP5F1D;PSMA6;NDUFS7;GNAS;MAPT;BCL2L1
KEGG_2021_Human	Non-homologous end-joining	1/13	8.637302e-01	9.999939e-01	0	0	5.029332e-01	7.367713e-02	POLM
KEGG_2021_Human	Oxidative phosphorylation	15/133	8.652501e-01	9.999939e-01	0	0	7.662192e-01	1.109000e-01	ATP6V1A;COX8A;ATP6V0E1;COX15;NDUFB11;NDUFA3;COX17;NDUFA2;ATP5MC2;NDUFB1;ATP5F1D;NDUFS7;ATP6V1H;ATP6V1G3;ATP6V1F
KEGG_2021_Human	Human immunodeficiency virus 1 infection	25/212	8.684918e-01	9.999939e-01	0	0	8.054137e-01	1.135610e-01	IFNA2;PXN;PIK3CB;PAK1;TBK1;GNG5;GNG7;AKT3;AKT1;RAC1;MAP2K7;PAK5;JUN;FBXW11;NFATC3;FOS;HLA-F;GNG12;NFATC4;TAPBP;GNAQ;TRAF6;RPS6KB2;GNB4;BCL2L1
KEGG_2021_Human	Pathogenic Escherichia coli infection	23/197	8.717377e-01	9.999939e-01	0	0	7.963858e-01	1.093173e-01	JUN;SRC;WIPF2;FOS;CYTH3;TUBA1C;TUBA3E;SLC9A3R1;MYO1E;PAK1;CASP7;LPAR5;CLDN9;MYO1A;NLRP4;TRAF6;MYO5C;CLDN19;ABL1;TMBIM6;RAC1;EZR;SEC24C
KEGG_2021_Human	Viral myocarditis	6/60	8.722584e-01	9.999939e-01	0	0	6.701144e-01	9.158427e-02	CCND1;CAV1;ABL1;RAC1;HLA-F;EIF4G3
KEGG_2021_Human	IL-17 signaling pathway	10/94	8.762776e-01	9.999939e-01	0	0	7.177327e-01	9.479267e-02	HSP90AA1;JUN;TBK1;TRAF6;FOSB;ANAPC5;FOS;DEFB4A;MAPK6;S100A7
KEGG_2021_Human	TGF-beta signaling pathway	10/94	8.762776e-01	9.999939e-01	0	0	7.177327e-01	9.479267e-02	CREBBP;SP1;RPS6KB2;INHBA;AMH;GDF6;BMPR1B;NBL1;TGFBR1;THSD4
KEGG_2021_Human	Porphyrin and chlorophyll metabolism	4/43	8.780670e-01	9.999939e-01	0	0	6.186733e-01	8.044755e-02	UGT1A1;COX15;UGT2B4;GUSB
KEGG_2021_Human	Taste transduction	9/86	8.785477e-01	9.999939e-01	0	0	7.047231e-01	9.125115e-02	HCN4;TAS2R30;TAS2R42;P2RY4;TAS2R43;P2RX2;PDE1A;SCNN1A;HTR3A
KEGG_2021_Human	Pentose and glucuronate interconversions	3/34	8.800587e-01	9.999939e-01	0	0	5.838153e-01	7.459211e-02	UGT1A1;UGT2B4;GUSB
KEGG_2021_Human	Antigen processing and presentation	8/78	8.816290e-01	9.999939e-01	0	0	6.891017e-01	8.681577e-02	HSP90AA1;CREB1;PSME3;RFX5;HSPA6;HLA-F;CTSB;TAPBP
