Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Positive Regulation Of mRNA Binding (GO:1902416)	4/6	9.149454e-03	9.999950e-01	0	0	9.844787e+00	4.621203e+01	FMR1;EIF3E;EIF3D;LARP6
GO_Biological_Process_2023	Cell Cycle G2/M Phase Transition (GO:0044839)	13/40	1.177684e-02	9.999950e-01	0	0	2.372801e+00	1.053908e+01	PLK1;FOXM1;CDC25C;MASTL;AURKB;CDC25B;DNM2;CCNA2;MELK;CCNY;CDK1;PLCB1;CDK14
GO_Biological_Process_2023	Peripheral Nervous System Development (GO:0007422)	8/20	1.218525e-02	9.999950e-01	0	0	3.283511e+00	1.447217e+01	EGR2;GPC1;SCN8A;ADGRG6;PMP22;SOX8;SERPINI1;SOX10
GO_Biological_Process_2023	Regulation Of Peptidyl-Threonine Phosphorylation (GO:0010799)	12/36	1.232309e-02	9.999950e-01	0	0	2.463777e+00	1.083145e+01	CADM4;CAB39;EGF;RIPK2;PLK1;WNK3;MAPK1;CHI3L1;S1PR2;CALM1;IRGM;SMAD7
GO_Biological_Process_2023	Mitotic Spindle Organization (GO:0007052)	23/85	1.234094e-02	9.999950e-01	0	0	1.829754e+00	8.041463e+00	OFD1;ARHGEF10;INTS13;STIL;ABRAXAS1;TNKS;NEK6;PLK1;CDCA8;TTK;KIF11;AURKB;NDC80;WRAP73;CENPE;KIF2A;KIFC1;PRC1;KIF4A;NUF2;MAP4;DLGAP5;SPC25
GO_Biological_Process_2023	Regulation Of Chromosome Segregation (GO:0051983)	10/28	1.293711e-02	9.999950e-01	0	0	2.736894e+00	1.189907e+01	CDCA2;CSNK2A2;NCAPG;SMC5;KIF2C;NCAPD2;HORMAD1;MKI67;BUB1;NCAPH
GO_Biological_Process_2023	Neutrophil Migration (GO:1990266)	21/77	1.491883e-02	9.999950e-01	0	0	1.849211e+00	7.776176e+00	CCL13;CCL24;EDN1;CXADR;EDN2;CCL22;EDN3;CCL20;CXCL1;IRAK4;PPBP;CXCL13;CXCL2;CX3CL1;LGALS3;KLF5;SAA1;S100A12;PRTN3;PF4V1;PF4
GO_Biological_Process_2023	Mitotic Metaphase Plate Congression (GO:0007080)	15/50	1.551130e-02	9.999950e-01	0	0	2.112290e+00	8.800196e+00	CDT1;CDCA5;KIF14;CDCA8;NDC80;EML3;CENPE;KIFC1;CHMP1B;ZW10;CHMP1A;NUF2;CHMP4C;KIF2C;CEP55
GO_Biological_Process_2023	Mitotic Cytokinesis (GO:0000281)	17/59	1.570176e-02	9.999950e-01	0	0	1.995285e+00	8.288378e+00	ROCK1;ROCK2;PLK1;EXOC6B;CDCA8;KLHDC8B;CENPA;AURKB;CIT;ESPL1;KIF4A;NUSAP1;MITD1;KIF20A;STAMBP;MYH10;CEP55
GO_Biological_Process_2023	Negative Regulation Of Ubiquitin-Protein Transferase Activity (GO:0051444)	7/17	1.577829e-02	9.999950e-01	0	0	3.447080e+00	1.430235e+01	CDC20;RPL5;RPS7;RPL11;BUB1B;FBXO5;SMAD7
GO_Biological_Process_2023	Regulation Of DNA-templated DNA Replication (GO:0090329)	7/17	1.577829e-02	9.999950e-01	0	0	3.447080e+00	1.430235e+01	CDT1;BLM;TIPIN;MCM3;METTL4;TICRR;MCM2
GO_Biological_Process_2023	Cellular Response To Interleukin-15 (GO:0071350)	5/10	1.636751e-02	9.999950e-01	0	0	4.922963e+00	2.024547e+01	STAT5A;IL15;MFAP3;PLCB1;JAK1
GO_Biological_Process_2023	Formation Of Extrachromosomal Circular DNA (GO:0001325)	5/10	1.636751e-02	9.999950e-01	0	0	4.922963e+00	2.024547e+01	SMARCAL1;WRN;SLX4;EXO1;SLX1A
GO_Biological_Process_2023	Interleukin-15-Mediated Signaling Pathway (GO:0035723)	5/10	1.636751e-02	9.999950e-01	0	0	4.922963e+00	2.024547e+01	STAT5A;IL15;MFAP3;PLCB1;JAK1
GO_Biological_Process_2023	T-Circle Formation (GO:0090656)	5/10	1.636751e-02	9.999950e-01	0	0	4.922963e+00	2.024547e+01	SMARCAL1;WRN;SLX4;EXO1;SLX1A
GO_Biological_Process_2023	Telomere Maintenance Via Telomere Trimming (GO:0090737)	5/10	1.636751e-02	9.999950e-01	0	0	4.922963e+00	2.024547e+01	SMARCAL1;WRN;SLX4;EXO1;SLX1A
GO_Biological_Process_2023	Bile Acid Biosynthetic Process (GO:0006699)	9/25	1.707345e-02	9.999950e-01	0	0	2.770617e+00	1.127705e+01	OSBPL9;CYP27A1;OSBPL7;AMACR;AKR1C4;CYP46A1;BAAT;CYP7A1;SLC27A2
GO_Biological_Process_2023	Carbohydrate Biosynthetic Process (GO:0016051)	9/25	1.707345e-02	9.999950e-01	0	0	2.770617e+00	1.127705e+01	EXT1;EXT2;FUT9;ST3GAL4;B3GALT4;B3GALT5;FUT1;B4GALNT2;ST6GALNAC5
GO_Biological_Process_2023	Regulation Of Myelination (GO:0031641)	9/25	1.707345e-02	9.999950e-01	0	0	2.770617e+00	1.127705e+01	EGR2;TMEM98;NRDC;KIF14;PTN;NCMAP;HES5;TYMP;ZPR1
GO_Biological_Process_2023	Peptidyl-Lysine Hydroxylation (GO:0017185)	4/7	1.850315e-02	9.999950e-01	0	0	6.562796e+00	2.618434e+01	VPS33B;PLOD3;P3H4;PLOD2
GO_Biological_Process_2023	Positive Regulation Of Vascular Associated Smooth Muscle Cell Migration (GO:1904754)	4/7	1.850315e-02	9.999950e-01	0	0	6.562796e+00	2.618434e+01	DOCK5;IGFBP5;DOCK7;PDGFB
GO_Biological_Process_2023	G2/M Transition Of Mitotic Cell Cycle (GO:0000086)	12/38	1.925072e-02	9.999950e-01	0	0	2.273981e+00	8.982697e+00	CCNA2;MELK;CCNY;PLK1;CDK1;FOXM1;CDC25C;MASTL;PLCB1;CDK14;CDC25B;DNM2
GO_Biological_Process_2023	Epithelial Cell Differentiation (GO:0030855)	32/132	1.937738e-02	9.999950e-01	0	0	1.578973e+00	6.226913e+00	YAP1;GATA6;KRT24;KRT23;ZDHHC7;CNN3;KRT33B;LGALS3;UPK1A;DMBT1;KRT25;PGK1;E2F4;E2F7;E2F8;CBR1;KRT4;KRT3;FZD7;ANXA4;SPINK5;KRT12;KRT32;OVOL3;BDH2;KRT17;KRT16;WT1;KRT15;KRT14;CDK1;FGFR2
GO_Biological_Process_2023	Positive Regulation Of Lyase Activity (GO:0051349)	6/14	2.032570e-02	9.999950e-01	0	0	3.692650e+00	1.438608e+01	FTMT;STIM1;GUCA1A;FXN;ISCU;DRD5
GO_Biological_Process_2023	Neutrophil Chemotaxis (GO:0030593)	19/70	2.093497e-02	9.999950e-01	0	0	1.836586e+00	7.100854e+00	CCL13;CCL24;EDN1;CXADR;EDN2;CCL22;EDN3;CCL20;CXCL1;PPBP;CXCL13;CXCL2;CX3CL1;LGALS3;KLF5;SAA1;S100A12;PF4V1;PF4
GO_Biological_Process_2023	Positive Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0045745)	7/18	2.212548e-02	9.999950e-01	0	0	3.133520e+00	1.194193e+01	CHGA;PDE6H;KLK5;KLK14;F2;SLC39A14;KLK6
GO_Biological_Process_2023	Protein Localization To Chromosome, Centromeric Region (GO:0071459)	7/18	2.212548e-02	9.999950e-01	0	0	3.133520e+00	1.194193e+01	RB1;ZW10;CDK1;TTK;KNL1;HASPIN;CENPA
GO_Biological_Process_2023	Regulation Of Wnt Signaling Pathway (GO:0030111)	27/109	2.298838e-02	9.999950e-01	0	0	1.624050e+00	6.127161e+00	MACF1;KANK1;CBY1;SNX3;WIF1;RSPO2;GPC3;SOSTDC1;SOST;ATP6V1C2;WWOX;TCF7L1;FZD7;CTNNBIP1;DEPDC1B;SFRP1;CCNY;TMEM237;SFRP5;OTULIN;TAX1BP3;CDK14;ATP6V0C;FOLR1;FGFR2;MDFI;VGLL4
GO_Biological_Process_2023	Positive Regulation Of Mitotic Nuclear Division (GO:0045840)	11/35	2.538234e-02	9.999950e-01	0	0	2.257792e+00	8.294453e+00	RB1;CDC20;BTC;EDN1;EDN3;ESPL1;EGF;PDGFB;NUSAP1;DLGAP5;EREG
GO_Biological_Process_2023	Regulation Of Glycogen Metabolic Process (GO:0070873)	5/11	2.589050e-02	9.999950e-01	0	0	4.102222e+00	1.498902e+01	PPP1R3C;PPP1R3B;GCGR;PPP1R3E;KHK
GO_Biological_Process_2023	Mitotic Cell Cycle Phase Transition (GO:0044772)	27/111	2.865915e-02	9.999950e-01	0	0	1.585190e+00	5.631043e+00	CDKN1A;CTDP1;CUL5;CUL2;FOXM1;EPS8;CCNB2;CCND3;E2F1;PIM2;USP26;PLK1;CDC25C;MASTL;CDC25B;DNM2;CCNA2;MELK;DBF4;CCNE2;CCNY;CDK1;TACC3;PLCB1;CDK14;CDKN3;CUL4B
GO_Biological_Process_2023	Positive Regulation Of Mitotic Sister Chromatid Separation (GO:1901970)	6/15	2.912813e-02	9.999950e-01	0	0	3.282158e+00	1.160588e+01	RB1;CDC20;ESPL1;CDCA8;AURKB;DLGAP5
GO_Biological_Process_2023	Dopaminergic Neuron Differentiation (GO:0071542)	7/19	3.003914e-02	9.999950e-01	0	0	2.872221e+00	1.006786e+01	FGF8;WNT9B;LRP6;MANF;PHOX2A;FOXA2;PITX3
GO_Biological_Process_2023	Glycogen Metabolic Process (GO:0005977)	7/19	3.003914e-02	9.999950e-01	0	0	2.872221e+00	1.006786e+01	GYS2;PYGB;PPP1R3C;GAA;NHLRC1;PYGL;GYG1
GO_Biological_Process_2023	Regulation Of Nuclear Division (GO:0051783)	7/19	3.003914e-02	9.999950e-01	0	0	2.872221e+00	1.006786e+01	CUL9;CDCA2;PDXP;FBXO5;CDC25C;MKI67;KIF20B
GO_Biological_Process_2023	Regulation Of Transcription Involved In G1/S Transition Of Mitotic Cell Cycle (GO:0000083)	7/19	3.003914e-02	9.999950e-01	0	0	2.872221e+00	1.006786e+01	RB1;ID2;E2F1;E2F2;CDK14;E2F7;ZPR1
GO_Biological_Process_2023	Negative Regulation Of Organelle Assembly (GO:1902116)	11/36	3.112841e-02	9.999950e-01	0	0	2.167349e+00	7.519910e+00	YAP1;SCFD1;MPHOSPH9;LIMK2;GDI2;TBC1D7;TESK1;KIF24;TMEM39A;NUPR1;NBDY
GO_Biological_Process_2023	Granulocyte Chemotaxis (GO:0071621)	19/73	3.181548e-02	9.999950e-01	0	0	1.734239e+00	5.979314e+00	CCL13;CCL24;EDN1;CXADR;EDN2;CCL22;EDN3;CCL20;CXCL1;PPBP;CXCL13;CXCL2;CX3CL1;LGALS3;KLF5;SAA1;S100A12;PF4V1;PF4
GO_Biological_Process_2023	Anoikis (GO:0043276)	4/8	3.210810e-02	9.999950e-01	0	0	4.921801e+00	1.692434e+01	PIK3CA;DAPK2;IKBKG;MAP3K7
GO_Biological_Process_2023	Interleukin-12-Mediated Signaling Pathway (GO:0035722)	4/8	3.210810e-02	9.999950e-01	0	0	4.921801e+00	1.692434e+01	IL12B;P4HB;JAK2;PLCB1
GO_Biological_Process_2023	Negative Regulation Of Regulated Secretory Pathway (GO:1903306)	4/8	3.210810e-02	9.999950e-01	0	0	4.921801e+00	1.692434e+01	RAP1B;SYT4;FMR1;CBARP
GO_Biological_Process_2023	Negative Regulation Of Retrograde Protein Transport, ER To Cytosol (GO:1904153)	4/8	3.210810e-02	9.999950e-01	0	0	4.921801e+00	1.692434e+01	OS9;YOD1;UBAC2;UBE2J1
GO_Biological_Process_2023	Negative Regulation Of Ubiquitin Protein Ligase Activity (GO:1904667)	4/8	3.210810e-02	9.999950e-01	0	0	4.921801e+00	1.692434e+01	RPL5;RPS7;RPL11;FBXO5
GO_Biological_Process_2023	Positive Regulation Of Protein Localization To Early Endosome (GO:1902966)	4/8	3.210810e-02	9.999950e-01	0	0	4.921801e+00	1.692434e+01	EGF;ROCK2;NF2;SORL1
GO_Biological_Process_2023	Positive Regulation Of Protein Localization To Endosome (GO:1905668)	4/8	3.210810e-02	9.999950e-01	0	0	4.921801e+00	1.692434e+01	EGF;ROCK2;NF2;SORL1
GO_Biological_Process_2023	Regulation Of Endothelial Cell Development (GO:1901550)	4/8	3.210810e-02	9.999950e-01	0	0	4.921801e+00	1.692434e+01	ROCK1;ROCK2;VCL;TNFRSF1A
GO_Biological_Process_2023	Regulation Of Protein Localization To Early Endosome (GO:1902965)	4/8	3.210810e-02	9.999950e-01	0	0	4.921801e+00	1.692434e+01	EGF;ROCK2;NF2;SORL1
GO_Biological_Process_2023	Cytokine-Mediated Signaling Pathway (GO:0019221)	55/257	3.472271e-02	9.999950e-01	0	0	1.344435e+00	4.517788e+00	CNTFR;CSF3;CSF2;TRAF3IP2;FLT3;CXCL1;CXCL13;CXCL2;CX3CL1;GHR;IL36B;IL12B;JAK2;MAP3K7;PF4V1;JAK1;EDN2;IL15;IRAK4;OSMR;EREG;TNFRSF1A;RRAGA;CEACAM1;OAS1;TRAF3;IFNE;TFF2;PLCB1;SOS1;BIRC2;YAP1;CCL13;NUMBL;FOXC1;PDGFB;DUOX1;SOCS5;STAT5A;CCL24;CCL22;CCL20;IFNB1;IL37;IL34;IL36G;PPBP;IL1F10;IL3;MFAP3;IL17F;P4HB;CRLF1;IL17A;PF4
GO_Biological_Process_2023	Glycosaminoglycan Metabolic Process (GO:0030203)	9/28	3.594053e-02	9.999950e-01	0	0	2.332730e+00	7.758402e+00	EXT1;EXT2;B3GAT3;HYAL2;FUCA1;GCNT2;HYAL4;PXYLP1;GNS
GO_Biological_Process_2023	DNA Double-Strand Break Processing Involved In Repair Via Single-Strand Annealing (GO:0010792)	3/5	3.683945e-02	9.999950e-01	0	0	7.381404e+00	2.436739e+01	SLX4;RNF138;SLX1A
GO_Biological_Process_2023	DNA Replication-Dependent Chromatin Assembly (GO:0006335)	3/5	3.683945e-02	9.999950e-01	0	0	7.381404e+00	2.436739e+01	CHAF1B;NASP;ASF1B
GO_Biological_Process_2023	ERBB2-EGFR Signaling Pathway (GO:0038134)	3/5	3.683945e-02	9.999950e-01	0	0	7.381404e+00	2.436739e+01	EGF;EGFR;EREG
GO_Biological_Process_2023	Centromeric Sister Chromatid Cohesion (GO:0070601)	3/5	3.683945e-02	9.999950e-01	0	0	7.381404e+00	2.436739e+01	SGO1;BUB1B;BUB1
GO_Biological_Process_2023	Cerebral Cortex Cell Migration (GO:0021795)	3/5	3.683945e-02	9.999950e-01	0	0	7.381404e+00	2.436739e+01	HTR6;LHX6;PEX13
GO_Biological_Process_2023	Double-Strand Break Repair Via Single-Strand Annealing (GO:0045002)	3/5	3.683945e-02	9.999950e-01	0	0	7.381404e+00	2.436739e+01	SLX4;RNF138;SLX1A
GO_Biological_Process_2023	Embryonic Brain Development (GO:1990403)	3/5	3.683945e-02	9.999950e-01	0	0	7.381404e+00	2.436739e+01	RNF112;PPIL1;MFSD2A
GO_Biological_Process_2023	Embryonic Skeletal Joint Development (GO:0072498)	3/5	3.683945e-02	9.999950e-01	0	0	7.381404e+00	2.436739e+01	OSR2;OXSR1;WNT9A
GO_Biological_Process_2023	Negative Regulation Of Cardiac Muscle Cell Apoptotic Process (GO:0010667)	3/5	3.683945e-02	9.999950e-01	0	0	7.381404e+00	2.436739e+01	MDK;NUPR1;NKX2-5
GO_Biological_Process_2023	Negative Regulation Of Cytokinesis (GO:0032466)	3/5	3.683945e-02	9.999950e-01	0	0	7.381404e+00	2.436739e+01	CHMP4C;E2F7;E2F8
GO_Biological_Process_2023	Negative Regulation Of Meiotic Cell Cycle (GO:0051447)	3/5	3.683945e-02	9.999950e-01	0	0	7.381404e+00	2.436739e+01	NPPC;DUSP1;FBXO5
GO_Biological_Process_2023	Notochord Development (GO:0030903)	3/5	3.683945e-02	9.999950e-01	0	0	7.381404e+00	2.436739e+01	STIL;COL27A1;COL2A1
GO_Biological_Process_2023	Podocyte Cell Migration (GO:0090521)	3/5	3.683945e-02	9.999950e-01	0	0	7.381404e+00	2.436739e+01	KANK1;ROCK1;TESK1
GO_Biological_Process_2023	Purine Nucleobase Transmembrane Transport (GO:1904823)	3/5	3.683945e-02	9.999950e-01	0	0	7.381404e+00	2.436739e+01	SLC29A1;SLC29A3;SLC28A3
GO_Biological_Process_2023	Pyrimidine Nucleoside Transport (GO:0015864)	3/5	3.683945e-02	9.999950e-01	0	0	7.381404e+00	2.436739e+01	SLC29A1;SLC29A3;SLC28A3
GO_Biological_Process_2023	Regulation Of Hyaluronan Biosynthetic Process (GO:1900125)	3/5	3.683945e-02	9.999950e-01	0	0	7.381404e+00	2.436739e+01	EGF;PDGFB;NFKB1
GO_Biological_Process_2023	Regulation Of Non-Motile Cilium Assembly (GO:1902855)	3/5	3.683945e-02	9.999950e-01	0	0	7.381404e+00	2.436739e+01	WRAP73;CEP135;MAP4
GO_Biological_Process_2023	Response To DNA Damage Checkpoint Signaling (GO:0072423)	3/5	3.683945e-02	9.999950e-01	0	0	7.381404e+00	2.436739e+01	SLX4;EME1;FBH1
GO_Biological_Process_2023	Uridine Transport (GO:0015862)	3/5	3.683945e-02	9.999950e-01	0	0	7.381404e+00	2.436739e+01	SLC29A1;SLC29A3;SLC28A3
GO_Biological_Process_2023	Mitotic G2/M Transition Checkpoint (GO:0044818)	13/46	3.742448e-02	9.999950e-01	0	0	1.940681e+00	6.375972e+00	BLM;CDKN1A;PLK1;DONSON;CHFR;TICRR;DEPDC1B;TRIM39;CHEK1;UIMC1;CDK1;CLSPN;NAE1
GO_Biological_Process_2023	Iron Ion Transport (GO:0006826)	8/24	3.807424e-02	9.999950e-01	0	0	2.462040e+00	8.046483e+00	HEPHL1;TTYH1;TFR2;MELTF;CP;F3;SLC39A14;DNM2
GO_Biological_Process_2023	Attachment Of Mitotic Spindle Microtubules To Kinetochore (GO:0051315)	5/12	3.832853e-02	9.999950e-01	0	0	3.515979e+00	1.146758e+01	CDT1;CENPE;NUF2;KIF2C;NDC80
GO_Biological_Process_2023	Negative Regulation Of Voltage-Gated Calcium Channel Activity (GO:1901386)	5/12	3.832853e-02	9.999950e-01	0	0	3.515979e+00	1.146758e+01	PPP3CA;PPP3R1;FMR1;CRHR1;CBARP
GO_Biological_Process_2023	Negative Regulation Of Reproductive Process (GO:2000242)	7/20	3.965279e-02	9.999950e-01	0	0	2.651121e+00	8.556742e+00	NPPC;WEE2;DUSP1;ARHGDIB;CALR;EPPIN;ZP4
GO_Biological_Process_2023	Cellular Response To Gamma Radiation (GO:0071480)	6/16	4.010265e-02	9.999950e-01	0	0	2.953764e+00	9.500230e+00	YAP1;XRCC6;WRN;MAP3K20;CRYAB;TSPYL5
GO_Biological_Process_2023	Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0008277)	18/70	4.019913e-02	9.999950e-01	0	0	1.705853e+00	5.482457e+00	EDN1;ROCK1;PDE6H;USP20;ROCK2;KLK5;KLK14;ZDHHC7;SLC39A14;PPP1R9B;CAMKMT;KLK6;GRK1;GNG4;GRK6;PLCE1;RGS20;PLCB1
GO_Biological_Process_2023	Regulation Of Cell Cycle Process (GO:0010564)	30/130	4.249690e-02	9.999950e-01	0	0	1.479403e+00	4.672434e+00	CUL9;SMARCB1;CDCA2;SMARCD3;PDXP;KIF11;MKI67;AURKB;CHEK1;FBXO5;BUB1;TIPIN;BORA;PHF10;SPAG5;PLK1;KLHL21;CDC25C;SFRP1;DBF4;PRC1;KIF2C;PIK3C3;INSM2;KIF20A;INSM1;ANKK1;KIF20B;CALM1;MCM2
GO_Biological_Process_2023	Antimicrobial Humoral Response (GO:0019730)	24/100	4.319062e-02	9.999950e-01	0	0	1.556740e+00	4.891484e+00	WFDC12;CCL13;RPL30;REG1A;DEFB1;CXCL1;RNASE3;PPBP;CXCL13;PLA2G6;F2;CXCL2;WFDC5;F3;RPS19;SLPI;S100A12;PRTN3;IL36RN;PGLYRP1;SPRR2A;RPL39;PF4V1;PF4
GO_Biological_Process_2023	Morphogenesis Of An Epithelium (GO:0002009)	9/29	4.454488e-02	9.999950e-01	0	0	2.215960e+00	6.894422e+00	KRT16;RIPK4;KLK14;KRT12;SOX8;SOX10;FGFR2;VCL;ARHGAP12
GO_Biological_Process_2023	Negative Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120033)	9/29	4.454488e-02	9.999950e-01	0	0	2.215960e+00	6.894422e+00	YAP1;ARHGAP44;KANK1;MPHOSPH9;LIMK2;GDI2;TBC1D7;TESK1;KIF24
GO_Biological_Process_2023	Regulation Of Muscle Contraction (GO:0006937)	9/29	4.454488e-02	9.999950e-01	0	0	2.215960e+00	6.894422e+00	MYLK2;KCNB2;TNNC2;MYL3;TNNI1;MYBPH;PLCE1;ENO1;CACNG1
GO_Biological_Process_2023	Regulation Of Spindle Assembly (GO:0090169)	9/29	4.454488e-02	9.999950e-01	0	0	2.215960e+00	6.894422e+00	STIL;SPAG5;CHMP1B;CENPJ;CHMP1A;PLK1;CHMP4C;DRG1;EML3
GO_Biological_Process_2023	Connective Tissue Development (GO:0061448)	11/38	4.527535e-02	9.999950e-01	0	0	2.006563e+00	6.210298e+00	COL2A1;SNORC;HYAL2;CREB3L2;ITGB8;CHI3L1;SOX8;IL17F;SOX6;HES5;CD44
GO_Biological_Process_2023	Positive Regulation Of Cell-Substrate Adhesion (GO:0010811)	18/71	4.563801e-02	9.999950e-01	0	0	1.673566e+00	5.166322e+00	DOCK5;TESK1;PDGFB;NEDD9;FUT1;CX3CL1;SFRP1;MDK;ENC1;RAC3;RELL2;CALR;P4HB;JAK2;ARHGEF7;EPHA1;SKAP1;S100A10
GO_Biological_Process_2023	Cartilage Development (GO:0051216)	14/52	4.628299e-02	9.999950e-01	0	0	1.814961e+00	5.577339e+00	OSR2;OXSR1;SLC39A14;COL2A1;SNORC;NFIB;HYAL2;CREB3L2;ITGB8;CHI3L1;IL17F;SOX6;CD44;HES5
GO_Biological_Process_2023	Negative Regulation Of Proteolysis Involved In Protein Catabolic Process (GO:1903051)	8/25	4.795698e-02	9.999950e-01	0	0	2.317075e+00	7.038001e+00	RPL5;GABARAPL2;OPHN1;RPS7;TRIM39;RPL11;CSNK2A2;QRICH2
GO_Biological_Process_2023	Chemokine-Mediated Signaling Pathway (GO:0070098)	15/57	4.811989e-02	9.999950e-01	0	0	1.759499e+00	5.338425e+00	CCL13;CCL24;FOXC1;CCL22;CCL20;MPL;CXCL1;OXSR1;PPBP;CXCL13;CXCL2;CX3CL1;TFF2;PF4V1;PF4
GO_Biological_Process_2023	Glycerophospholipid Metabolic Process (GO:0006650)	16/62	4.957838e-02	9.999950e-01	0	0	1.713695e+00	5.148283e+00	PLA2G4E;PLA2G4B;PLA2G2A;PIGZ;PLA2G3;HDHD5;PIGW;GPCPD1;PLA2G6;SYNJ1;PNPLA3;PIGL;PLCG1;PNPLA6;PLCB1;PLCD1
GO_Biological_Process_2023	I-kappaB Phosphorylation (GO:0007252)	4/9	5.020014e-02	9.999950e-01	0	0	3.937204e+00	1.177908e+01	PRDX4;TLR9;ERC1;MAP3K7
GO_Biological_Process_2023	Adrenal Gland Development (GO:0030325)	4/9	5.020014e-02	9.999950e-01	0	0	3.937204e+00	1.177908e+01	MDK;WT1;NR0B1;INSM1
GO_Biological_Process_2023	Glucan Biosynthetic Process (GO:0009250)	4/9	5.020014e-02	9.999950e-01	0	0	3.937204e+00	1.177908e+01	GYS2;PPP1R3C;NHLRC1;GYG1
GO_Biological_Process_2023	Glycogen Biosynthetic Process (GO:0005978)	4/9	5.020014e-02	9.999950e-01	0	0	3.937204e+00	1.177908e+01	GYS2;PPP1R3C;NHLRC1;GYG1
GO_Biological_Process_2023	Hematopoietic Stem Cell Differentiation (GO:0060218)	4/9	5.020014e-02	9.999950e-01	0	0	3.937204e+00	1.177908e+01	LMBR1L;SFRP1;HOXB4;MLLT3
GO_Biological_Process_2023	Mitral Valve Morphogenesis (GO:0003183)	4/9	5.020014e-02	9.999950e-01	0	0	3.937204e+00	1.177908e+01	BMPR2;AXIN2;ZFPM1;BMPR1A
GO_Biological_Process_2023	Negative Regulation Of Protein Exit From Endoplasmic Reticulum (GO:0070862)	4/9	5.020014e-02	9.999950e-01	0	0	3.937204e+00	1.177908e+01	OS9;YOD1;UBAC2;UBE2J1
GO_Biological_Process_2023	Negative Regulation Of Sodium Ion Transmembrane Transport (GO:1902306)	4/9	5.020014e-02	9.999950e-01	0	0	3.937204e+00	1.177908e+01	NEDD4;PRKCE;PCSK9;OXSR1
GO_Biological_Process_2023	Nuclear mRNA Surveillance (GO:0071028)	4/9	5.020014e-02	9.999950e-01	0	0	3.937204e+00	1.177908e+01	EXOSC7;ZCCHC7;XRN1;EXOSC9
GO_Biological_Process_2023	Positive Regulation Of Tissue Remodeling (GO:0034105)	4/9	5.020014e-02	9.999950e-01	0	0	3.937204e+00	1.177908e+01	ROCK1;IL15;ROCK2;TMBIM1
GO_Biological_Process_2023	Protein Localization To Microtubule (GO:0035372)	4/9	5.020014e-02	9.999950e-01	0	0	3.937204e+00	1.177908e+01	DIAPH1;CRIPT;MAPRE3;KIF20B
GO_Biological_Process_2023	Protein Localization To Microtubule Cytoskeleton (GO:0072698)	4/9	5.020014e-02	9.999950e-01	0	0	3.937204e+00	1.177908e+01	DIAPH1;CRIPT;MAPRE3;KIF20B
GO_Biological_Process_2023	Regulation Of Store-Operated Calcium Entry (GO:2001256)	4/9	5.020014e-02	9.999950e-01	0	0	3.937204e+00	1.177908e+01	GRAMD2A;HOMER1;STIM1;HOMER3
GO_Biological_Process_2023	Response To Laminar Fluid Shear Stress (GO:0034616)	4/9	5.020014e-02	9.999950e-01	0	0	3.937204e+00	1.177908e+01	MAPK7;ASS1;KLF2;SMAD7
GO_Biological_Process_2023	Aminoglycan Biosynthetic Process (GO:0006023)	7/21	5.106805e-02	9.999950e-01	0	0	2.461607e+00	7.322286e+00	EXT1;EXT2;B3GAT3;B3GNT3;GCNT2;B3GNT2;PXYLP1
GO_Biological_Process_2023	Maturation Of 5.8S rRNA From Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000466)	7/21	5.106805e-02	9.999950e-01	0	0	2.461607e+00	7.322286e+00	EXOSC7;ERI1;EXOSC9;PES1;RPP40;ERI3;WDR12
GO_Biological_Process_2023	Embryonic Organ Development (GO:0048568)	19/77	5.221772e-02	9.999950e-01	0	0	1.614247e+00	4.765794e+00	PPIL1;STIL;COL27A1;FOXE1;PDGFB;PBX3;RBPJ;RNF112;IL3;FGF8;COL2A1;NKX2-5;HOXB7;ZFPM1;FGFR2;MFSD2A;TEAD3;ATF4;BMPR1A
GO_Biological_Process_2023	DNA Replication Checkpoint Signaling (GO:0000076)	6/17	5.337049e-02	9.999950e-01	0	0	2.685078e+00	7.868615e+00	CDT1;TIPIN;CDC45;CLSPN;NAE1;TICRR
GO_Biological_Process_2023	Keratan Sulfate Metabolic Process (GO:0042339)	6/17	5.337049e-02	9.999950e-01	0	0	2.685078e+00	7.868615e+00	GLB1;B3GNT3;ST3GAL4;GNS;CHST5;B4GALT4
GO_Biological_Process_2023	Microtubule Depolymerization (GO:0007019)	6/17	5.337049e-02	9.999950e-01	0	0	2.685078e+00	7.868615e+00	KIF18B;KIF2A;KIF14;KIF24;KIF2C;NCKAP5
GO_Biological_Process_2023	Nicotinamide Nucleotide Metabolic Process (GO:0046496)	6/17	5.337049e-02	9.999950e-01	0	0	2.685078e+00	7.868615e+00	MDH1;KRT17;NMRK2;NMRK1;ME1;NOX1
GO_Biological_Process_2023	Positive Regulation Of Leukocyte Proliferation (GO:0070665)	6/17	5.337049e-02	9.999950e-01	0	0	2.685078e+00	7.868615e+00	CSF2;IL34;IL12B;MAPK1;NMBR;JAK2
